split,filepath,ground_truth,score
test,zh_32_to_ru_Bark_label_fake.npz,Fake,0.950842
test,zh_33_label_real.npz,Real,0.055661
test,zh_33_to_en_Vall_label_fake.npz,Fake,0.950680
test,zh_33_to_fr_MicroTts_label_fake.npz,Fake,0.973546
test,zh_34_to_en_MicroTts_label_fake.npz,Fake,0.948317
test,zh_34_to_en_Tacotron_label_fake.npz,Fake,0.938794
test,zh_34_to_ru_Bark_label_fake.npz,Fake,0.952706
test,zh_35_to_ar_Xtts_label_fake.npz,Fake,0.967117
test,zh_35_to_es_MicroTts_label_fake.npz,Fake,0.951637
test,zh_35_to_fr_Xtts_label_fake.npz,Fake,0.966531
test,zh_36_to_ru_Bark_label_fake.npz,Fake,0.959885
test,zh_36_to_ru_MicroTts_label_fake.npz,Fake,0.926495
test,zh_37_to_en_Vall_label_fake.npz,Fake,0.935646
test,zh_37_to_fr_Bark_label_fake.npz,Fake,0.964807
test,zh_38_to_ar_Xtts_label_fake.npz,Fake,0.954814
test,zh_38_to_es_Bark_label_fake.npz,Fake,0.949007
test,zh_38_to_ja_Bark_label_fake.npz,Fake,0.968731
test,zh_38_to_ru_Bark_label_fake.npz,Fake,0.973647
test,zh_38_to_ru_Xtts_label_fake.npz,Fake,0.954894
test,zh_39_to_ar_Xtts_label_fake.npz,Fake,0.963586
test,zh_39_to_en_Vall_label_fake.npz,Fake,0.948764
test,zh_39_to_es_Tacotron_label_fake.npz,Fake,0.937752
test,zh_3_to_fr_MicroTts_label_fake.npz,Fake,0.922712
test,zh_3_to_ru_Xtts_label_fake.npz,Fake,0.964594
test,zh_40_label_real.npz,Real,0.226761
test,zh_40_to_es_Xtts_label_fake.npz,Fake,0.931613
test,zh_40_to_fr_Bark_label_fake.npz,Fake,0.933395
test,zh_40_to_ru_Bark_label_fake.npz,Fake,0.947617
test,zh_40_to_ru_MicroTts_label_fake.npz,Fake,0.912486
test,zh_41_to_ar_Xtts_label_fake.npz,Fake,0.934602
test,zh_41_to_fr_Bark_label_fake.npz,Fake,0.951452
test,zh_41_to_fr_MicroTts_label_fake.npz,Fake,0.936052
test,zh_41_to_ru_Bark_label_fake.npz,Fake,0.203417
test,zh_41_to_ru_Xtts_label_fake.npz,Fake,0.926760
test,zh_42_to_en_Bark_label_fake.npz,Fake,0.952761
test,zh_42_to_es_Xtts_label_fake.npz,Fake,0.902726
test,zh_43_to_ar_MicroTts_label_fake.npz,Fake,0.937898
test,zh_43_to_es_Bark_label_fake.npz,Fake,0.277952
test,zh_43_to_es_Tacotron_label_fake.npz,Fake,0.935307
test,zh_43_to_fr_Tacotron_label_fake.npz,Fake,0.929553
test,zh_44_to_en_Tacotron_label_fake.npz,Fake,0.961939
test,zh_44_to_es_Bark_label_fake.npz,Fake,0.953093
test,zh_44_to_es_Xtts_label_fake.npz,Fake,0.945550
test,zh_44_to_ru_MicroTts_label_fake.npz,Fake,0.924397
test,zh_45_label_real.npz,Real,0.040756
test,zh_45_to_en_MicroTts_label_fake.npz,Fake,0.915300
test,zh_45_to_en_Xtts_label_fake.npz,Fake,0.940095
test,zh_46_to_en_Vall_label_fake.npz,Fake,0.915872
test,zh_46_to_en_Xtts_label_fake.npz,Fake,0.948614
test,zh_46_to_es_Bark_label_fake.npz,Fake,0.954940
test,zh_46_to_es_Xtts_label_fake.npz,Fake,0.922327
test,zh_46_to_ja_Vall_label_fake.npz,Fake,0.953920
test,zh_47_to_es_Xtts_label_fake.npz,Fake,0.954098
test,zh_47_to_fr_Xtts_label_fake.npz,Fake,0.927722
test,zh_47_to_ru_Bark_label_fake.npz,Fake,0.948978
test,zh_48_to_en_MicroTts_label_fake.npz,Fake,0.921260
test,zh_48_to_en_Tacotron_label_fake.npz,Fake,0.938975
test,zh_48_to_en_Vall_label_fake.npz,Fake,0.949839
test,zh_48_to_en_Xtts_label_fake.npz,Fake,0.949373
test,zh_48_to_es_Bark_label_fake.npz,Fake,0.926760
test,zh_48_to_ja_Bark_label_fake.npz,Fake,0.949891
test,zh_49_to_es_Bark_label_fake.npz,Fake,0.953466
test,zh_49_to_es_Tacotron_label_fake.npz,Fake,0.950555
test,zh_49_to_es_Xtts_label_fake.npz,Fake,0.917572
test,zh_49_to_fr_Bark_label_fake.npz,Fake,0.954341
test,zh_49_to_ru_Bark_label_fake.npz,Fake,0.953490
test,zh_4_to_fr_Bark_label_fake.npz,Fake,0.969960
test,zh_4_to_fr_MicroTts_label_fake.npz,Fake,0.939751
test,zh_4_to_fr_Tacotron_label_fake.npz,Fake,0.971108
test,zh_4_to_ru_Bark_label_fake.npz,Fake,0.948000
test,zh_4_to_ru_MicroTts_label_fake.npz,Fake,0.938372
test,zh_4_to_ru_Xtts_label_fake.npz,Fake,0.944635
test,zh_50_to_ar_MicroTts_label_fake.npz,Fake,0.912778
test,zh_50_to_es_Tacotron_label_fake.npz,Fake,0.955029
test,zh_50_to_fr_Xtts_label_fake.npz,Fake,0.906412
test,zh_51_to_en_MicroTts_label_fake.npz,Fake,0.963346
test,zh_51_to_ja_Bark_label_fake.npz,Fake,0.955962
test,zh_52_to_en_Tacotron_label_fake.npz,Fake,0.947488
test,zh_52_to_es_MicroTts_label_fake.npz,Fake,0.954869
test,zh_52_to_fr_Tacotron_label_fake.npz,Fake,0.944848
test,zh_53_to_es_MicroTts_label_fake.npz,Fake,0.935564
test,zh_54_to_fr_Xtts_label_fake.npz,Fake,0.953314
test,zh_54_to_ja_Tacotron_label_fake.npz,Fake,0.949798
test,zh_55_label_real.npz,Real,0.041874
test,zh_55_to_en_Bark_label_fake.npz,Fake,0.946299
test,zh_55_to_en_MicroTts_label_fake.npz,Fake,0.948044
test,zh_55_to_fr_Tacotron_label_fake.npz,Fake,0.945311
test,zh_56_label_real.npz,Real,0.027966
test,zh_56_to_ar_MicroTts_label_fake.npz,Fake,0.923303
test,zh_56_to_en_Tacotron_label_fake.npz,Fake,0.948172
test,zh_56_to_es_Tacotron_label_fake.npz,Fake,0.935296
test,zh_56_to_fr_Tacotron_label_fake.npz,Fake,0.909849
test,zh_57_to_ar_MicroTts_label_fake.npz,Fake,0.958933
test,zh_57_to_fr_MicroTts_label_fake.npz,Fake,0.920097
test,zh_57_to_ru_Bark_label_fake.npz,Fake,0.959440
test,zh_58_to_ar_MicroTts_label_fake.npz,Fake,0.903869
test,zh_58_to_en_MicroTts_label_fake.npz,Fake,0.919498
test,zh_58_to_fr_Bark_label_fake.npz,Fake,0.904730
test,zh_58_to_ru_Xtts_label_fake.npz,Fake,0.910787
test,zh_59_label_real.npz,Real,0.029082
test,zh_59_to_en_Xtts_label_fake.npz,Fake,0.945262
test,zh_5_to_ar_Xtts_label_fake.npz,Fake,0.969507
test,zh_5_to_en_Xtts_label_fake.npz,Fake,0.967067
test,zh_5_to_ru_MicroTts_label_fake.npz,Fake,0.961759
test,zh_60_to_en_Bark_label_fake.npz,Fake,0.935883
test,zh_61_to_en_Xtts_label_fake.npz,Fake,0.937465
test,zh_61_to_es_MicroTts_label_fake.npz,Fake,0.914690
test,zh_62_to_es_MicroTts_label_fake.npz,Fake,0.929875
test,zh_62_to_es_Xtts_label_fake.npz,Fake,0.929696
test,zh_63_to_ar_MicroTts_label_fake.npz,Fake,0.925244
test,zh_63_to_en_MicroTts_label_fake.npz,Fake,0.933472
test,zh_64_to_en_Tacotron_label_fake.npz,Fake,0.938790
test,zh_64_to_en_Vall_label_fake.npz,Fake,0.943275
test,zh_64_to_fr_Bark_label_fake.npz,Fake,0.934357
test,zh_64_to_ru_Xtts_label_fake.npz,Fake,0.933347
test,zh_65_to_en_Tacotron_label_fake.npz,Fake,0.927797
test,zh_65_to_fr_Xtts_label_fake.npz,Fake,0.946884
test,zh_65_to_ru_MicroTts_label_fake.npz,Fake,0.908959
test,zh_66_to_ar_Xtts_label_fake.npz,Fake,0.929236
test,zh_66_to_fr_MicroTts_label_fake.npz,Fake,0.935635
test,zh_67_label_real.npz,Real,0.054988
test,zh_67_to_en_MicroTts_label_fake.npz,Fake,0.943816
test,zh_67_to_ja_Tacotron_label_fake.npz,Fake,0.911230
test,zh_68_to_en_Xtts_label_fake.npz,Fake,0.952703
test,zh_69_label_real.npz,Real,0.064327
test,zh_69_to_en_Tacotron_label_fake.npz,Fake,0.953579
test,zh_6_to_es_Bark_label_fake.npz,Fake,0.965449
test,zh_6_to_es_MicroTts_label_fake.npz,Fake,0.967709
test,zh_6_to_fr_Bark_label_fake.npz,Fake,0.943818
test,zh_6_to_ja_MicroTts_label_fake.npz,Fake,0.964937
test,zh_70_label_real.npz,Real,0.077966
test,zh_70_to_fr_Bark_label_fake.npz,Fake,0.972657
test,zh_70_to_ja_MicroTts_label_fake.npz,Fake,0.922733
test,zh_71_to_en_Xtts_label_fake.npz,Fake,0.949301
test,zh_72_to_ar_Xtts_label_fake.npz,Fake,0.945814
test,zh_72_to_en_Tacotron_label_fake.npz,Fake,0.936254
test,zh_73_label_real.npz,Real,0.071608
test,zh_73_to_ar_MicroTts_label_fake.npz,Fake,0.962969
test,zh_73_to_en_MicroTts_label_fake.npz,Fake,0.961207
test,zh_74_to_ar_MicroTts_label_fake.npz,Fake,0.963661
test,zh_74_to_es_MicroTts_label_fake.npz,Fake,0.964535
test,zh_74_to_es_Tacotron_label_fake.npz,Fake,0.961994
test,zh_74_to_fr_Tacotron_label_fake.npz,Fake,0.961963
test,zh_75_to_es_Bark_label_fake.npz,Fake,0.973060
test,zh_75_to_es_MicroTts_label_fake.npz,Fake,0.965820
test,zh_75_to_es_Xtts_label_fake.npz,Fake,0.957289
test,zh_75_to_ru_Xtts_label_fake.npz,Fake,0.967549
test,zh_76_to_es_MicroTts_label_fake.npz,Fake,0.266661
test,zh_76_to_ja_Tacotron_label_fake.npz,Fake,0.264865
test,zh_76_to_ru_Xtts_label_fake.npz,Fake,0.286606
test,zh_78_label_real.npz,Real,0.043863
test,zh_78_to_fr_Xtts_label_fake.npz,Fake,0.956980
test,zh_78_to_ru_MicroTts_label_fake.npz,Fake,0.955833
test,zh_79_to_es_MicroTts_label_fake.npz,Fake,0.964561
test,zh_79_to_fr_Bark_label_fake.npz,Fake,0.961941
test,zh_79_to_ru_MicroTts_label_fake.npz,Fake,0.951506
test,zh_7_to_es_MicroTts_label_fake.npz,Fake,0.963103
test,zh_7_to_es_Tacotron_label_fake.npz,Fake,0.966667
test,zh_7_to_fr_Xtts_label_fake.npz,Fake,0.901052
test,zh_7_to_ru_Bark_label_fake.npz,Fake,0.949549
test,zh_7_to_ru_MicroTts_label_fake.npz,Fake,0.915913
test,zh_80_to_en_Vall_label_fake.npz,Fake,0.950043
test,zh_80_to_fr_Bark_label_fake.npz,Fake,0.949960
test,zh_80_to_ru_Bark_label_fake.npz,Fake,0.958618
test,zh_81_to_ar_MicroTts_label_fake.npz,Fake,0.942507
test,zh_81_to_ar_Xtts_label_fake.npz,Fake,0.951006
test,zh_81_to_ja_Vall_label_fake.npz,Fake,0.944007
test,zh_82_to_es_Bark_label_fake.npz,Fake,0.920103
test,zh_82_to_es_MicroTts_label_fake.npz,Fake,0.947017
test,zh_82_to_fr_MicroTts_label_fake.npz,Fake,0.937568
test,zh_82_to_ru_Bark_label_fake.npz,Fake,0.935304
test,zh_83_to_en_MicroTts_label_fake.npz,Fake,0.955188
test,zh_83_to_en_Tacotron_label_fake.npz,Fake,0.949703
test,zh_83_to_es_Tacotron_label_fake.npz,Fake,0.955991
test,zh_83_to_fr_Bark_label_fake.npz,Fake,0.948762
test,zh_83_to_fr_Tacotron_label_fake.npz,Fake,0.933917
test,zh_84_to_en_Vall_label_fake.npz,Fake,0.853754
test,zh_84_to_es_MicroTts_label_fake.npz,Fake,0.929676
test,zh_84_to_es_Xtts_label_fake.npz,Fake,0.865910
test,zh_84_to_fr_Xtts_label_fake.npz,Fake,0.933497
test,zh_85_to_es_Bark_label_fake.npz,Fake,0.968334
test,zh_86_label_real.npz,Real,0.041526
test,zh_86_to_en_Vall_label_fake.npz,Fake,0.944007
test,zh_87_to_ru_Bark_label_fake.npz,Fake,0.977511
test,zh_88_to_en_Bark_label_fake.npz,Fake,0.946143
test,zh_88_to_es_MicroTts_label_fake.npz,Fake,0.921036
test,zh_88_to_fr_MicroTts_label_fake.npz,Fake,0.926128
test,zh_88_to_ja_MicroTts_label_fake.npz,Fake,0.941330
test,zh_89_to_es_Tacotron_label_fake.npz,Fake,0.863314
test,zh_89_to_fr_Tacotron_label_fake.npz,Fake,0.922168
test,zh_8_to_ar_MicroTts_label_fake.npz,Fake,0.946890
test,zh_8_to_en_Bark_label_fake.npz,Fake,0.956655
test,zh_8_to_ru_MicroTts_label_fake.npz,Fake,0.972578
test,zh_90_to_en_Xtts_label_fake.npz,Fake,0.957626
test,zh_90_to_es_Tacotron_label_fake.npz,Fake,0.951345
test,zh_90_to_fr_Tacotron_label_fake.npz,Fake,0.916851
test,zh_91_to_fr_Tacotron_label_fake.npz,Fake,0.939345
test,zh_92_to_en_MicroTts_label_fake.npz,Fake,0.954473
test,zh_92_to_en_Vall_label_fake.npz,Fake,0.958676
test,zh_93_to_ar_MicroTts_label_fake.npz,Fake,0.950933
test,zh_93_to_en_Xtts_label_fake.npz,Fake,0.950343
test,zh_93_to_es_Xtts_label_fake.npz,Fake,0.948175
test,zh_93_to_fr_Tacotron_label_fake.npz,Fake,0.952392
test,zh_93_to_ja_Bark_label_fake.npz,Fake,0.957396
test,zh_93_to_ja_Tacotron_label_fake.npz,Fake,0.950640
test,zh_93_to_ru_Xtts_label_fake.npz,Fake,0.957426
test,zh_94_to_ar_MicroTts_label_fake.npz,Fake,0.962756
test,zh_94_to_en_Bark_label_fake.npz,Fake,0.959747
test,zh_94_to_en_MicroTts_label_fake.npz,Fake,0.952682
test,zh_94_to_en_Tacotron_label_fake.npz,Fake,0.968885
test,zh_94_to_fr_Xtts_label_fake.npz,Fake,0.954745
test,zh_94_to_ru_Bark_label_fake.npz,Fake,0.966241
test,zh_95_to_ar_MicroTts_label_fake.npz,Fake,0.947748
test,zh_96_to_es_Xtts_label_fake.npz,Fake,0.945106
test,zh_96_to_ru_MicroTts_label_fake.npz,Fake,0.038509
test,zh_96_to_ru_Xtts_label_fake.npz,Fake,0.413475
test,zh_97_to_es_Tacotron_label_fake.npz,Fake,0.932526
test,zh_97_to_fr_MicroTts_label_fake.npz,Fake,0.919434
test,zh_97_to_fr_Tacotron_label_fake.npz,Fake,0.897469
test,zh_97_to_ru_MicroTts_label_fake.npz,Fake,0.924061
test,zh_98_to_en_Bark_label_fake.npz,Fake,0.900158
test,zh_98_to_es_MicroTts_label_fake.npz,Fake,0.263278
test,zh_98_to_es_Xtts_label_fake.npz,Fake,0.260242
test,zh_98_to_fr_Xtts_label_fake.npz,Fake,0.236034
test,zh_98_to_ja_Tacotron_label_fake.npz,Fake,0.464346
test,zh_98_to_ru_MicroTts_label_fake.npz,Fake,0.367777
test,zh_99_to_en_MicroTts_label_fake.npz,Fake,0.932754
test,zh_99_to_ru_MicroTts_label_fake.npz,Fake,0.951919
test,zh_9_to_ar_Xtts_label_fake.npz,Fake,0.833044
test,zh_9_to_en_Tacotron_label_fake.npz,Fake,0.951251
test,zh_9_to_en_Vall_label_fake.npz,Fake,0.955636
test,zh_9_to_es_Tacotron_label_fake.npz,Fake,0.958038
test,zh_9_to_fr_MicroTts_label_fake.npz,Fake,0.914074
train,ar_10_label_real.npz,Real,0.050986
train,ar_11_to_fr_MicroTts_label_fake.npz,Fake,0.919402
train,ar_11_to_zh_MicroTts_label_fake.npz,Fake,0.924442
train,ar_12_label_real.npz,Real,0.050758
train,ar_12_to_en_Xtts_label_fake.npz,Fake,0.953332
train,ar_13_to_fr_MicroTts_label_fake.npz,Fake,0.939063
train,ar_13_to_ja_MicroTts_label_fake.npz,Fake,0.953114
train,ar_14_label_real.npz,Real,0.054877
train,ar_14_to_en_MicroTts_label_fake.npz,Fake,0.953793
train,ar_15_label_real.npz,Real,0.041384
train,ar_17_label_real.npz,Real,0.057943
train,ar_17_to_ru_Xtts_label_fake.npz,Fake,0.970523
train,ar_21_label_real.npz,Real,0.043266
train,ar_22_label_real.npz,Real,0.049827
train,ar_23_label_real.npz,Real,0.060426
train,ar_24_label_real.npz,Real,0.035860
train,ar_25_label_real.npz,Real,0.033000
train,ar_26_to_en_Xtts_label_fake.npz,Fake,0.961930
train,ar_26_to_es_Xtts_label_fake.npz,Fake,0.956387
train,ar_27_label_real.npz,Real,0.035134
train,ar_28_label_real.npz,Real,0.070564
train,ar_29_label_real.npz,Real,0.061450
train,ar_2_label_real.npz,Real,0.045402
train,ar_30_label_real.npz,Real,0.054022
train,ar_30_to_es_MicroTts_label_fake.npz,Fake,0.961243
train,ar_31_label_real.npz,Real,0.049844
train,ar_32_label_real.npz,Real,0.053052
train,ar_33_label_real.npz,Real,0.039025
train,ar_34_to_zh_MicroTts_label_fake.npz,Fake,0.935650
train,ar_37_label_real.npz,Real,0.104734
train,ar_37_to_es_MicroTts_label_fake.npz,Fake,0.887101
train,ar_39_label_real.npz,Real,0.027464
train,ar_39_to_ru_MicroTts_label_fake.npz,Fake,0.945636
train,ar_40_label_real.npz,Real,0.034904
train,ar_41_label_real.npz,Real,0.031363
train,ar_42_label_real.npz,Real,0.034468
train,ar_43_label_real.npz,Real,0.045373
train,ar_44_label_real.npz,Real,0.039500
train,ar_45_label_real.npz,Real,0.048739
train,ar_45_to_es_MicroTts_label_fake.npz,Fake,0.936353
train,ar_46_label_real.npz,Real,0.059449
train,ar_47_label_real.npz,Real,0.042859
train,ar_48_label_real.npz,Real,0.049683
train,ar_49_label_real.npz,Real,0.236858
train,ar_49_to_ja_MicroTts_label_fake.npz,Fake,0.216504
train,ar_50_label_real.npz,Real,0.053288
train,ar_52_label_real.npz,Real,0.037526
train,ar_52_to_ru_MicroTts_label_fake.npz,Fake,0.950585
train,ar_53_label_real.npz,Real,0.928330
train,ar_53_to_zh_Xtts_label_fake.npz,Fake,0.971701
train,ar_54_to_es_MicroTts_label_fake.npz,Fake,0.971719
train,ar_54_to_ja_MicroTts_label_fake.npz,Fake,0.950639
train,ar_55_label_real.npz,Real,0.821248
train,ar_55_to_ja_MicroTts_label_fake.npz,Fake,0.974737
train,ar_56_label_real.npz,Real,0.386381
train,ar_56_to_ru_Xtts_label_fake.npz,Fake,0.944448
train,ar_57_label_real.npz,Real,0.046952
train,ar_58_label_real.npz,Real,0.047218
train,ar_58_to_en_Xtts_label_fake.npz,Fake,0.952655
train,ar_59_label_real.npz,Real,0.037856
train,ar_5_label_real.npz,Real,0.041125
train,ar_5_to_ru_MicroTts_label_fake.npz,Fake,0.914071
train,ar_60_label_real.npz,Real,0.035686
train,ar_61_label_real.npz,Real,0.035665
train,ar_61_to_fr_Xtts_label_fake.npz,Fake,0.948194
train,ar_61_to_ja_MicroTts_label_fake.npz,Fake,0.940734
train,ar_62_label_real.npz,Real,0.034163
train,ar_62_to_es_MicroTts_label_fake.npz,Fake,0.953918
train,ar_65_label_real.npz,Real,0.201941
train,ar_66_to_es_MicroTts_label_fake.npz,Fake,0.959604
train,ar_66_to_fr_MicroTts_label_fake.npz,Fake,0.953167
train,ar_68_label_real.npz,Real,0.038793
train,ar_68_to_ru_MicroTts_label_fake.npz,Fake,0.931795
train,ar_69_label_real.npz,Real,0.046016
train,ar_70_to_zh_Xtts_label_fake.npz,Fake,0.918963
train,ar_71_label_real.npz,Real,0.041145
train,ar_7_label_real.npz,Real,0.047970
train,ar_7_to_en_Xtts_label_fake.npz,Fake,0.957753
train,ar_8_label_real.npz,Real,0.045751
train,ar_8_to_en_Xtts_label_fake.npz,Fake,0.938629
train,ar_8_to_zh_MicroTts_label_fake.npz,Fake,0.942445
train,ar_9_label_real.npz,Real,0.036731
train,en_100_label_real.npz,Real,0.054052
train,en_100_to_ar_Xtts_label_fake.npz,Fake,0.960839
train,en_100_to_ja_Bark_label_fake.npz,Fake,0.953044
train,en_100_to_zh_Xtts_label_fake.npz,Fake,0.956219
train,en_101_label_real.npz,Real,0.038232
train,en_101_to_fr_MicroTts_label_fake.npz,Fake,0.936807
train,en_103_label_real.npz,Real,0.043980
train,en_104_label_real.npz,Real,0.043135
train,en_104_to_ja_MicroTts_label_fake.npz,Fake,0.929381
train,en_106_label_real.npz,Real,0.052677
train,en_106_to_es_MicroTts_label_fake.npz,Fake,0.927232
train,en_106_to_ru_MicroTts_label_fake.npz,Fake,0.967107
train,en_107_label_real.npz,Real,0.050663
train,en_108_label_real.npz,Real,0.053961
train,en_109_label_real.npz,Real,0.047771
train,en_109_to_fr_Tacotron_label_fake.npz,Fake,0.935684
train,en_10_label_real.npz,Real,0.038025
train,en_110_label_real.npz,Real,0.048149
train,en_110_to_ru_MicroTts_label_fake.npz,Fake,0.957406
train,en_111_label_real.npz,Real,0.043096
train,en_111_to_ja_MicroTts_label_fake.npz,Fake,0.913809
train,en_112_label_real.npz,Real,0.041291
train,en_113_label_real.npz,Real,0.049834
train,en_114_label_real.npz,Real,0.038227
train,en_114_to_ar_Xtts_label_fake.npz,Fake,0.961077
train,en_114_to_fr_Bark_label_fake.npz,Fake,0.965400
train,en_115_to_zh_MicroTts_label_fake.npz,Fake,0.937679
train,en_117_label_real.npz,Real,0.060465
train,en_117_to_fr_Bark_label_fake.npz,Fake,0.925925
train,en_118_label_real.npz,Real,0.044678
train,en_118_to_fr_Xtts_label_fake.npz,Fake,0.953065
train,en_119_label_real.npz,Real,0.040195
train,en_119_to_es_Tacotron_label_fake.npz,Fake,0.967681
train,en_119_to_fr_Tacotron_label_fake.npz,Fake,0.965705
train,en_119_to_ru_MicroTts_label_fake.npz,Fake,0.959068
train,en_120_label_real.npz,Real,0.041606
train,en_121_label_real.npz,Real,0.053014
train,en_122_to_fr_Xtts_label_fake.npz,Fake,0.970200
train,en_123_to_fr_Bark_label_fake.npz,Fake,0.954375
train,en_123_to_ru_MicroTts_label_fake.npz,Fake,0.734890
train,en_124_label_real.npz,Real,0.057542
train,en_124_to_ru_Bark_label_fake.npz,Fake,0.924839
train,en_125_label_real.npz,Real,0.044334
train,en_126_label_real.npz,Real,0.064324
train,en_126_to_ja_Vall_label_fake.npz,Fake,0.952337
train,en_126_to_ru_Xtts_label_fake.npz,Fake,0.947377
train,en_128_to_ru_MicroTts_label_fake.npz,Fake,0.953439
train,en_128_to_zh_MicroTts_label_fake.npz,Fake,0.941991
train,en_12_label_real.npz,Real,0.038582
train,en_13_label_real.npz,Real,0.039610
train,en_14_label_real.npz,Real,0.039725
train,en_14_to_zh_MicroTts_label_fake.npz,Fake,0.966019
train,en_15_label_real.npz,Real,0.038245
train,en_16_to_zh_Bark_label_fake.npz,Fake,0.957897
train,en_17_label_real.npz,Real,0.033417
train,en_17_to_zh_MicroTts_label_fake.npz,Fake,0.949633
train,en_18_label_real.npz,Real,0.039385
train,en_19_label_real.npz,Real,0.048775
train,en_19_to_ru_MicroTts_label_fake.npz,Fake,0.957340
train,en_19_to_zh_Xtts_label_fake.npz,Fake,0.962373
train,en_1_label_real.npz,Real,0.046014
train,en_20_label_real.npz,Real,0.037104
train,en_20_to_ja_Bark_label_fake.npz,Fake,0.938297
train,en_22_label_real.npz,Real,0.070149
train,en_22_to_ru_MicroTts_label_fake.npz,Fake,0.975004
train,en_23_label_real.npz,Real,0.043781
train,en_24_label_real.npz,Real,0.051937
train,en_24_to_ru_MicroTts_label_fake.npz,Fake,0.968516
train,en_25_label_real.npz,Real,0.056303
train,en_25_to_ar_Xtts_label_fake.npz,Fake,0.972577
train,en_26_label_real.npz,Real,0.048335
train,en_26_to_ja_Vall_label_fake.npz,Fake,0.965247
train,en_27_label_real.npz,Real,0.038549
train,en_28_label_real.npz,Real,0.037322
train,en_28_to_ja_Vall_label_fake.npz,Fake,0.959632
train,en_29_label_real.npz,Real,0.035925
train,en_30_label_real.npz,Real,0.044267
train,en_30_to_fr_Tacotron_label_fake.npz,Fake,0.969508
train,en_30_to_ru_MicroTts_label_fake.npz,Fake,0.974641
train,en_31_label_real.npz,Real,0.034414
train,en_33_to_ru_Xtts_label_fake.npz,Fake,0.959271
train,en_34_to_ru_Xtts_label_fake.npz,Fake,0.957997
train,en_36_label_real.npz,Real,0.038140
train,en_37_to_fr_Bark_label_fake.npz,Fake,0.959611
train,en_37_to_fr_Tacotron_label_fake.npz,Fake,0.966130
train,en_38_label_real.npz,Real,0.034306
train,en_38_to_zh_Tacotron_label_fake.npz,Fake,0.959834
train,en_3_to_ja_Vall_label_fake.npz,Fake,0.882128
train,en_40_label_real.npz,Real,0.034418
train,en_40_to_es_Tacotron_label_fake.npz,Fake,0.958064
train,en_42_label_real.npz,Real,0.034482
train,en_42_to_fr_Xtts_label_fake.npz,Fake,0.948963
train,en_43_label_real.npz,Real,0.035289
train,en_43_to_fr_Tacotron_label_fake.npz,Fake,0.952552
train,en_43_to_zh_MicroTts_label_fake.npz,Fake,0.965899
train,en_44_label_real.npz,Real,0.056654
train,en_45_label_real.npz,Real,0.038499
train,en_47_label_real.npz,Real,0.055573
train,en_47_to_ar_Xtts_label_fake.npz,Fake,0.309077
train,en_48_label_real.npz,Real,0.060113
train,en_4_label_real.npz,Real,0.060168
train,en_50_label_real.npz,Real,0.052127
train,en_50_to_es_Xtts_label_fake.npz,Fake,0.952233
train,en_50_to_ja_MicroTts_label_fake.npz,Fake,0.946146
train,en_50_to_ru_MicroTts_label_fake.npz,Fake,0.936375
train,en_51_label_real.npz,Real,0.052020
train,en_52_label_real.npz,Real,0.042870
train,en_54_label_real.npz,Real,0.039716
train,en_58_label_real.npz,Real,0.042530
train,en_59_label_real.npz,Real,0.055971
train,en_59_to_zh_Tacotron_label_fake.npz,Fake,0.937639
train,en_5_label_real.npz,Real,0.042824
train,en_60_label_real.npz,Real,0.043156
train,en_61_label_real.npz,Real,0.052578
train,en_62_label_real.npz,Real,0.055867
train,en_62_to_es_Bark_label_fake.npz,Fake,0.965267
train,en_63_label_real.npz,Real,0.063685
train,en_64_label_real.npz,Real,0.070398
train,en_64_to_es_Tacotron_label_fake.npz,Fake,0.934319
train,en_65_label_real.npz,Real,0.058850
train,en_66_label_real.npz,Real,0.063645
train,en_67_label_real.npz,Real,0.058190
train,en_67_to_ru_Xtts_label_fake.npz,Fake,0.955531
train,en_68_label_real.npz,Real,0.067904
train,en_68_to_zh_Xtts_label_fake.npz,Fake,0.913015
train,en_69_to_zh_Vall_label_fake.npz,Fake,0.937656
train,en_6_to_es_Bark_label_fake.npz,Fake,0.951514
train,en_6_to_es_MicroTts_label_fake.npz,Fake,0.961733
train,en_71_label_real.npz,Real,0.048169
train,en_71_to_zh_Bark_label_fake.npz,Fake,0.957476
train,en_72_to_ja_Bark_label_fake.npz,Fake,0.959810
train,en_72_to_zh_Xtts_label_fake.npz,Fake,0.961256
train,en_73_label_real.npz,Real,0.057937
train,en_73_to_ar_MicroTts_label_fake.npz,Fake,0.954787
train,en_73_to_fr_Tacotron_label_fake.npz,Fake,0.957893
train,en_74_label_real.npz,Real,0.045095
train,en_75_label_real.npz,Real,0.052901
train,en_75_to_ja_Tacotron_label_fake.npz,Fake,0.935547
train,en_76_label_real.npz,Real,0.047815
train,en_76_to_zh_Tacotron_label_fake.npz,Fake,0.952652
train,en_77_label_real.npz,Real,0.040827
train,en_77_to_fr_MicroTts_label_fake.npz,Fake,0.947398
train,en_7_label_real.npz,Real,0.033076
train,en_7_to_es_Tacotron_label_fake.npz,Fake,0.950675
train,en_7_to_zh_Tacotron_label_fake.npz,Fake,0.963976
train,en_80_to_ru_MicroTts_label_fake.npz,Fake,0.622445
train,en_81_label_real.npz,Real,0.054188
train,en_83_label_real.npz,Real,0.040717
train,en_84_label_real.npz,Real,0.031474
train,en_85_label_real.npz,Real,0.030932
train,en_87_label_real.npz,Real,0.042782
